glycan_id,glycan,species,immunogenicity,inferred_origin,link,genus,family,order,class,phylum,kingdom,domain
115,Glc(b1-3)[Gal(b1-4)GlcNAc(a1-2)Glc(b1-4)][Gal(b1-4)Glc(a1-2)Glc(b1-6)]Glc(a1-5)Kdo,,,Bacteria,,,,,,,,
116,GlcAGroN(b1-4)Glc(b1-4)GalA(b1-3)GlcNAc(b1-3)GlcAGroN,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
117,GalA(a1-2)Rha(b1-2)Rha,['Salix_alba'],,,,['Salix'],['Salicaceae'],['Malpighiales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
118,Glc(b1-6)Glc(b1-4)Glc,,,Angiosperms,,,,,,,,
119,Kdo(a2-8)[Kdo(a2-4)]Kdo(a2-4)Kdo(a2-6)GlcNAc,['Chlamydia_psittaci'],,,,['Chlamydia'],['Chlamydiaceae'],['Chlamydiales'],['Chlamydiae'],['Chlamydiae'],['Bacteria'],['Bacteria']
120,Glc(b1-3)[Glc(b1-3)[GlcN(b1-6)]Glc(b1-6)]Glc(b1-6)Glc(b1-6)Glc,,,Basidiomycota,,,,,,,,
121,DDManHep(a1-3)DDManHep(a1-3)DDManHep(a1-3)DDManHep(a1-3)Glc(a1-6)Glc(a1-6)Glc(a1-6)DDManHep(a1-3)Fuc,['Helicobacter_pylori'],,,,['Helicobacter'],['Helicobacteraceae'],['Campylobacterales'],['Epsilonproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
122,[GalOPyr(a1-4)GlcA(b1-3)GalOAc(a1-3)]Fuc(b1-4)FucOAc(a1-3)Glc(b1-4)Fuc,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
123,Gal(b1-2)Xyl(a1-6)[Xyl(a1-6)Glc(b1-4)]Glc(b1-4)[Fuc(a1-2)Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Fuc(a1-2)Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc-ol,['Acer_pseudoplatanus'],,,,['Acer'],['Sapindaceae'],['Sapindales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
124,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
125,Glc(a1-6)Glc(a1-3)a-Tri-ol,,,Bacteria,,,,,,,,
126,Rha(a1-3)Glc(b1-3)Rha(a1-3)Rha(a1-3)Rha(a1-2)b-Tri-ol,,,Bacteria,,,,,,,,
127,Rha(b1-2)[Glc(b1-2)Fuc(b1-4)]Glc,,,Angiosperms,,,,,,,,
128,Man(a1-6)Gal(b1-4)Man(a1-6)Gal,,,Eukarya,,,,,,,,
129,Gal(b1-3)Gal(b1-3)GalNAc(b1-4)Gal,['Mannheimia_haemolytica'],1.0,,,['Mannheimia'],['Pasteurellaceae'],['Pasteurellales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
130,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
131,GlcOMeAN(a1-2)[Xyl(b1-4)]Xyl,,,Angiosperms,,,,,,,,
132,GlcNAc(a1-3)Rha(a1-3)Rha(a1-2)Gal,['Shigella_dysenteriae'],,,,['Shigella'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
133,Neu(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
134,Glc(b1-4)Glc(b1-4)GlcF,,,none,,,,,,,,
135,Glc(b1-4)GlcOAc(b1-3)[Glc(b1-2)]GlcOAcOCoum(a1-2)FrufOBzOFer,['Polygala_senega'],,,,['Polygala'],['Polygalaceae'],['Fabales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
136,Araf(a1-2)Xyl(a1-6)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc,,,Angiosperms,,,,,,,,
137,NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(a1-4)[D-Fuc(b1-6)]GlcNAc,,,Eukarya,,,,,,,,
138,Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,"['Saccharomyces_cerevisiae', 'Saccharomyces_uvarum', 'Schizosaccharomyces_pombe']",,,,"['Saccharomyces', 'Schizosaccharomyces']","['Saccharomycetaceae', 'Schizosaccharomycetaceae']","['Saccharomycetales', 'Schizosaccharomycetales']","['Saccharomycetes', 'Schizosaccharomycetes']",['Ascomycota'],['Fungi'],['Eukarya']
139,PseOAcOFo(a2-4)Xyl(b1-3)D-FucfNAc,,,Bacteria,,,,,,,,
140,PseOFo(a2-3)D-FucNAc(b1-4)Xyl,,,Dicotyledons,,,,,,,,
141,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]Glc,,,Chordata,,,,,,,,
142,"Glc(a1-4)2,3-Anhydro-All(a1-4)Glc",,,Angiosperms,,,,,,,,
143,Rha(a1-2)Rha(a1-4)Glc(b1-6)Glc,['Guaiacum_officinale'],,,,['Guaiacum'],['Zygophyllaceae'],['Zygophyllales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
144,GlcNAc(b1-4)Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,['Phaseolus_vulgaris'],,,N,['Phaseolus'],['Fabaceae'],['Fabales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
145,LDManHepOPPEtn(a1-5)Kdo(a2-8)[KdoOPEtn(a2-4)]Kdo,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
146,Kdo(a2-4)[D-FucN(a1-3)QuiN(b1-3)Rha(a1-3)[Glc(a1-6)]Glc(b1-3)[Glc(a1-4)]GalN(a1-3)HepOP(b1-3)HepOP(b1-5)]Kdo(a2-6)GlcOPN(b1-6)GlcN,,,Bacteria,,,,,,,,
147,NeuNAc(a2-8)NeuNAc(a2-9)NeuNAc,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
148,[ManNAc(a1-3)]Rha(a1-3)Rha(a1-3)Rha(a1-3)GalNAc(a1-2)Rha,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
149,Gal(b1-4)GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)[Man(a1-3)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Gallus_gallus'],,,N,['Gallus'],['Phasianidae'],['Galliformes'],['Aves'],['Chordata'],['Animalia'],['Eukarya']
150,Gal(a1-6)Gal(b1-4)Glc,,,Fungi,,,,,,,,
151,GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
152,D-Fuc(a1-2)DDManHep(a1-2)LDManHep(b1-3)LDManHepOPEtn(a1-5)Kdo,,,Bacteria,,,,,,,,
153,Qui(b1-2)[GlcOMe(b1-3)Glc(b1-4)]Xyl,,,Angiosperms,,,,,,,,
154,L-EryHexA4en(a1-4)L-GulA(a1-4)L-GulA,,,Bacteria,,,,,,,,
155,Kdo(b2-3)ManOMe(b1-5)Kdo,"['Sinorhizobium_fredii', 'Sinorhizobium_sp']",,,,['Sinorhizobium'],['Rhizobiaceae'],['Rhizobiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
156,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[GlcNAc(a1-6)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,,,Ascomycota,,,,,,,,
157,Man(a1-3)Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-2)]Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Saccharomyces_cerevisiae'],,,N,['Saccharomyces'],['Saccharomycetaceae'],['Saccharomycetales'],['Saccharomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
158,Ara(a1-3)[Gal(b1-4)]GlcOMeA,,,Dicotyledons,,,,,,,,
159,NeuNAc(a2-3)[NeuNAcOAc(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc,,,Bacteria,,,,,,,,
160,Rha(a1-3)FucNAc(a1-3)QuiNAc,['Pseudomonas_chlororaphis'],,,,['Pseudomonas'],['Pseudomonadaceae'],['Pseudomonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
161,Ribf(b1-4)GalNAc(a1-2)Ribf,"['Burkholderia_cenocepacia', 'Burkholderia_cepacia']",1.0,,,['Burkholderia'],['Burkholderiaceae'],['Burkholderiales'],['Betaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
162,Man(b1-4)Glc(b1-4)[Gal(a1-6)]Man(b1-4)Glc,['Nicotiana_tabacum'],,,,['Nicotiana'],['Solanaceae'],['Solanales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
163,Gal(b1-3)FucNAc(a1-3)GlcNAc(b1-2)Gal,"['Citrobacter_braakii', 'Escherichia_coli']",1.0,,,"['Citrobacter', 'Escherichia']",['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
164,Gal(a1-3)Gal(b1-4)Gal,,,Bacteria,,,,,,,,
165,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
166,Glc(a1-2)Glc(a1-2)GlcOP,,,Bacteria,,,,,,,,
167,[Sug(b1-3)GalOAc(a1-2)]Man(a1-4)Rha(a1-3)Gal(a1-3)Man,['Pectobacterium_atrosepticum'],1.0,,,['Pectobacterium'],['Pectobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
168,Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
169,Kdo(a2-8)Kdo(a2-4)Kdo(a2-6)GlcNAcOPOAch(b1-6)GlcNAcOPOAch,['Chlamydia_trachomatis'],,,,['Chlamydia'],['Chlamydiaceae'],['Chlamydiales'],['Chlamydiae'],['Chlamydiae'],['Bacteria'],['Bacteria']
170,Glc(b1-3)[Glc(b1-6)]Glc(b1-6)Glc(b1-6)Glc,,,Basidiomycota,,,,,,,,
171,Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]GalNAc,,,Chordata,,,,,,,,
172,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
173,Rha(a1-2)Rha(a1-3)[Glc(b1-2)]Rha(a1-3)Rha,['Azospirillum_brasilense'],,,,['Azospirillum'],['Rhodospirillaceae'],['Rhodospirillales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
174,Gal(a1-2)Gal(a1-2)[Gal(b1-4)]Glc(a1-3)Glc(a1-3)LDManHep,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
175,GalNAc(b1-4)[GlcNAc(b1-3)]GlcA(b1-3)Gal(b1-3)GalNAc,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
176,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-4)[GlcNAcOAc(a1-2)LDManHepOPEtn(a1-3)]LDManHep(a1-5)Kdo,['Neisseria_meningitidis'],,,,['Neisseria'],['Neisseriaceae'],['Neisseriales'],['Betaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
177,Gal(b1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GalNAc(b1-6)]GalNAc,,,Chordata,,,,,,,,
178,LDManHep(a1-2)LDManHep(a1-3)[Gal(b1-4)DDManHep(a1-6)Glc(b1-4)][Glc(a1-6)]LDManHep(a1-5)Kdo,['Actinobacillus_pleuropneumoniae'],,,,['Actinobacillus'],['Pasteurellaceae'],['Pasteurellales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
179,Rha(a1-2)[GlcNAc(b1-3)]Rha(a1-2)Rha(a1-2)[GlcNAc(b1-3)]Rha,,,Bacteria,,,,,,,,
180,Glc(b1-3)GalOAcA(a1-3)Man(a1-3)[GalOMe(a1-6)]Glc,,,Bacteria,,,,,,,,
181,Man(a1-3)[Gal(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
182,[Glc(a1-6)Glc(a1-6)]Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc,,,Eukarya,,,,,,,,
183,Glc(a1-6)Gal(a1-6)Glc,,,Bacteria,,,,,,,,
184,Gal(a1-3)GalNAc(b1-6)Glc(a1-4)GlcA(b1-4)GalNAc,,,Bacteria,,,,,,,,
185,GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc,,,Chordata,,,,,,,,
186,Rha(a1-2)Rha(a1-1)Glc,,,Bacteria,,,,,,,,
187,D-Rha(a1-3)D-Rha(a1-3)D-Rha(a1-3)D-Rha(a1-2)D-RhaOMe(a1-3)D-Rha(a1-3)D-Rha(a1-3)D-Rha(a1-3)D-RhaGro,['Mesorhizobium_loti'],,,,['Mesorhizobium'],['Phyllobacteriaceae'],['Rhizobiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
188,[AbeOAc(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-4)]Gal(b1-2)Man,['Salmonella_enterica'],,,,['Salmonella'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
189,[Man(b1-2)]Gal(a1-6)Gal,['Lentinula_edodes'],,,,['Lentinula'],['Omphalotaceae'],['Agaricales'],['Agaricomycetes'],['Basidiomycota'],['Fungi'],['Eukarya']
190,[Man(b1-4)]Gal(a1-4)Rha(a1-3)GlcNAc(b1-3)Gal,"['Escherichia_coli', 'Salmonella_aberdeen', 'Salmonella_sp']",1.0,,,"['Escherichia', 'Salmonella']",['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
191,Rha(a1-3)[GlcA(b1-2)]Rha(a1-2)Rha(a1-3)Rha,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
192,Glc(b1-2)Glc(b1-2)Glc,"['Acholeplasma_axanthum', 'Medicago_sativa', 'Panax_notoginseng', 'Panax_quinquefolius', 'Stevia_rebaudiana']",,,,"['Acholeplasma', 'Medicago', 'Panax', 'Stevia']","['Acholeplasmataceae', 'Araliaceae', 'Asteraceae', 'Fabaceae']","['Acholeplasmatales', 'Apiales', 'Asterales', 'Fabales']","['Dicotyledons', 'Mollicutes']","['Angiosperms', 'Firmicutes']","['Bacteria', 'Plantae']","['Bacteria', 'Eukarya']"
193,GalNAc(a1-4)GalNAc(a1-3)GalNAc(b1-3)[D-Fuc(a1-4)]GalA,,,Bacteria,,,,,,,,
194,[NeuNGc(a2-3)GalOP(a1-6)]Glc(b1-3)D-FucNAc(b1-3)Glc,['Glaesserella_parasuis'],,,,['Glaesserella'],['Pasteurellaceae'],['Pasteurellales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
195,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)Hex,,,Chordata,,,,,,,,
196,NeuNAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
197,Gal(a1-4)[Kdo(a2-4)Kdo(a2-6)]GlcN(b1-6)GlcN,,,Bacteria,,,,,,,,
198,Gal(b1-4)GlcNAc(b1-2)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-2)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-4)][Gal(a1-4)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Artiodactyla,,,,,,,,
199,NeuNAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
200,Kdo(a2-4)[Kdo(a2-8)]Kdo(a2-4)Kdo(a2-6)GlcNAcOP(b1-6)GlcNAcOP,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
201,Rha(a1-4)GalNAcA(a1-3)QuiNAc(b1-2)a-Tri-ol,,,Bacteria,,,,,,,,
202,Gal(a1-3)Gal(a1-4)Gal,,,Eukarya,,,,,,,,
203,Kdo(a2-8)Kdo(a2-4)Kdo(a2-6)GlcN(b1-6)GlcN,,,Bacteria,,,,,,,,
204,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc,,,Chordata,,,,,,,,
205,L-GulOAcA(a1-4)ManOAcA(b1-3)GalNAc,,,Bacteria,,,,,,,,
206,Rha(a1-2)Glc(b1-3)Glc,,,Fabales,,,,,,,,
207,[Glc(b1-6)Glc(b1-6)Glc(b1-3)Glc,['Azospirillum_brasilense'],,,,['Azospirillum'],['Rhodospirillaceae'],['Rhodospirillales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
208,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[NeuNAc(a2-6)]GalNAc,['Homo_sapiens'],0.0,,O,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
209,GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
210,[Glc(b1-6)]Glc(b1-3)[Glc(b1-6)]Glc(b1-3)[Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc,['Auricularia_auriculajudae'],,,,['Auricularia'],['Auriculariaceae'],['Auriculariales'],['Agaricomycetes'],['Basidiomycota'],['Fungi'],['Eukarya']
211,Kdo(a2-4)[LDManHep(a1-2)LDManHepOPEtn(a1-3)[Glc(b1-4)[GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-6)]LDManHep(a1-6)Glc(b1-4)]LDManHep(a1-5)]Kdo,,,Bacteria,,,,,,,,
212,GlcNAc(b1-7)LDManHep(a1-6)Glc(a1-2)Glc,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
213,LDManHep(a1-2)[Gal(b1-4)Glc(b1-4)Glc(a1-3)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)Kdo(a2-6)GlcN(b1-6)GlcN,,,Bacteria,,,,,,,,
214,Gal(a1-3)GalNAc(a1-3)[GlcNAc(a1-4)]GalNAc(a1-4)Glc,,,Bacteria,,,,,,,,
215,Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Actinidia_chinensis', 'Armoracia_rusticana', 'Corylus_avellana', 'Musa_acuminata']",1.0,,N,"['Actinidia', 'Armoracia', 'Corylus', 'Musa']","['Actinidiaceae', 'Betulaceae', 'Brassicaceae', 'Musaceae']","['Brassicales', 'Ericales', 'Fagales', 'Zingiberales']","['Dicotyledons', 'Monocotyledons ']",['Angiosperms'],['Plantae'],['Eukarya']
216,FucNAc(a1-3)D-FucNAc(b1-2)Glc(b1-3)FucNAc,['Pseudomonas_aeruginosa'],,,,['Pseudomonas'],['Pseudomonadaceae'],['Pseudomonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
217,Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc,['Mycoplasma_pneumoniae'],,,,['Mycoplasma'],['Mycoplasmataceae'],['Mycoplasmatales'],['Mollicutes'],['Tenericutes'],['Bacteria'],['Bacteria']
218,[Gal(b1-4)]Glc(a1-4)GlcA(b1-4)FucOAc(a1-3)Glc,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
219,Man(a1-2)Man(a1-5)D-Araf(b1-2)D-Araf(a1-3)[Man(a1-2)Man(a1-5)D-Araf(b1-2)D-Araf(a1-5)]D-Araf(a1-5)D-Ara,,,Bacteria,,,,,,,,
220,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
221,GlcNAc(a1-6)Man(a1-2)Man,,,Bacteria,,,,,,,,
222,Kdo(a2-4)[GlcNAc(b1-2)Glc(a1-3)[Rha(a1-6)Glc(b1-4)]GalN(a1-3)LDManHepOP(a1-3)LDManHepOPOPPEtn(a1-5)]Kdo,,,Bacteria,,,,,,,,
223,Fuc(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Eukarya,,,,,,,,
224,Man(a1-2)ManOAep(a1-2)Man(a1-2)Man(a1-4)GlcNOAep,['Trypanosoma_cruzi'],,,,['Trypanosoma'],['Trypanosomatidae'],['Trypanosomatida'],['Kinetoplastida'],['Euglenozoa'],['Excavata'],['Eukarya']
225,QuiNAc(b1-3)6dTalOAc(a1-3)FucNAc(b1-4)QuiNAc,['Pseudomonas_fluorescens'],1.0,,,['Pseudomonas'],['Pseudomonadaceae'],['Pseudomonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
226,Kdo(a2-8)Kdo(a2-4)[LDManHep(a1-5)]Kdo(a2-6)GlcOPN(a1-6)GlcN,,,Bacteria,,,,,,,,
227,Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)GlcOS,,,Eukarya,,,,,,,,
228,Man(b1-2)Man(b1-2)Man(a1-3)[Man(a1-6)]Man(a1-2)Man(a1-2)Man,,,Mucorales,,,,,,,,
229,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
230,Glc(b1-4)Man(b1-4)Man(b1-4)Man,"['Amorphophallus_konjac', 'Bletilla_striata']",,,,"['Amorphophallus', 'Bletilla']","['Araceae', 'Orchidaceae']","['Alismatales', 'Asparagales']",['Monocotyledons '],['Angiosperms'],['Plantae'],['Eukarya']
231,Gal(b1-4)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-6)]GlcNAc,,,Bacteria,,,,,,,,
232,Gal(b1-3)Gal(a1-4)Gal,,,Bacteria,,,,,,,,
233,GlcNAcOAcNAla(b1-4)ManNAcNAmA(b1-4)QuiNAc-ol,['Vibrio_anguillarum'],,,,['Vibrio'],['Vibrionaceae'],['Vibrionales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
234,Gal(b1-2)[Gal(b1-3)][Gal(b1-4)][Gal(b1-6)]Glc,,,Angiosperms,,,,,,,,
