seqs,preds,method
"['Glc', 'b1-2', '1-2', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.097428e-06,Mutated-Random
"['Man', 'a1-3', '1-2', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",0.000107628926,Mutated-Random
"['Man', 'a1-3', 'Man', '2,5-Anhydro-Man', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",3.0658786e-05,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1', '1-1', '1-2', '1-1', '1-1']",6.9559654e-05,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-5', '1-1']",0.0021712615,Mutated-Random
"['ManOMe', 'a1-2', '2,5-Anhydro-Man-ol', 'a1-2', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2.1619646e-05,Mutated-Random
"['1dEry-ol', 'b1-5', 'Galf', 'b1-6', 'GalfOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0004698308,Mutated-Random
"['ManOAc', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1dAlt-ol', '1-1']",6.0792645e-05,Mutated-Random
"['Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '2,5-Anhydro-Man-ol', '1-1']",7.3787646e-06,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', '1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",0.0012130276,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', '1-6', 'GlcNAc', 'b1-4', 'GlcNAc']",0.0024531686,Mutated-Random
"['Galf', '2,5-Anhydro-Man', 'Galf', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', 'Galf', 'a1-2', 'Galf']",3.7154332e-06,Mutated-Random
"['Glc', 'b1-4', 'Rha', 'a1-2', 'GalOP', 'a1-3', 'Gal', '1-3', 'Glc', 'b1-4', 'Glc']",1.9408979e-05,Mutated-Random
"['1-3', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0005671164,Mutated-Random
"['ManOMe', 'a1-2', 'Man', '1-5', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.7019353e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', '1-5', 'GlcNAc', 'b1-4', 'GlcNAc']",0.0021488236,Mutated-Random
"['Rha', 'a1-2', '1dEry-ol', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",4.252582e-06,Mutated-Random
"['ManOAc', 'a1-2', 'Man', '2,5-Anhydro-Man-ol', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.9636844e-05,Mutated-Random
"['Glc', 'b1-6', 'Glc', '1-2', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",4.025802e-05,Mutated-Random
"['GlcA', 'a1-2', 'Galf', '1dAlt-ol', 'Galf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",3.5835315e-06,Mutated-Random
"['Glc', 'b1-6', 'Glc', '1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",5.0400063e-06,Mutated-Random
"['ManOAc', 'a1-2', '1-3', 'a1-4', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",5.961038e-06,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', '1-4', 'Man']",8.170754e-06,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', '1-2', 'GlcNAc', 'b1-4', 'GlcNAc']",0.0019852733,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', 'D-Araf', '2,5-Anhydro-Man', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00017193776,Mutated-Random
"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', '1-3']",4.5269826e-05,Mutated-Random
"['Man', '2,5-Anhydro-Man', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",4.1125968e-05,Mutated-Random
"['Galf', '1-3', 'Galf', 'b1-6', 'GalfOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.1352875e-06,Mutated-Random
"['QuiNAlaBut', 'b1-6', 'GlcNAc', 'a1-3', 'L-QuiNAc', 'a1-3', '1-1', 'a1-3', 'QuiNAlaBut', '1-1', '1-1']",4.174189e-06,Mutated-Random
"['Glc', 'b1-3', 'Glc', 'b1-2', '2,5-Anhydro-Man', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1']",9.156941e-06,Mutated-Random
"['Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '2,5-Anhydro-Man', '1-1']",1.2401942e-05,Mutated-Random
"['Man', 'a1-3', '1-6', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",0.00017021548,Mutated-Random
"['Galf', 'a1-2', 'Galf', 'a1-3', 'Man', '1-4', 'Man', 'a1-3', 'Galf', 'a1-2', 'Galf']",5.0093593e-05,Mutated-Random
"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', '1dAlt-ol']",4.061094e-05,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', 'b1-3', 'GalfOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '2,5-Anhydro-Man']",2.6659261e-05,Mutated-Random
"['Glc', 'b1-4', 'Rha', 'a1-2', 'GalOP', 'a1-3', 'Gal', '2,5-Anhydro-Man', 'Glc', 'b1-4', 'Glc']",3.0863554e-05,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', '1-1', 'D-Araf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0018103186,Mutated-Random
"['Galf', 'a1-2', 'Galf', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', 'Galf', 'a1-2', '1-4']",2.9112623e-05,Mutated-Random
"['Glc', 'b1-6', 'Glc', 'b1-3', '1dAlt-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0011711322,Mutated-Random
"['2,5-Anhydro-Man', 'a1-2', 'Rha', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",7.0644846e-06,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', '1-6', 'GalfOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.695046e-06,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1', '1-1', '1-1', '1-2', '1-1']",5.511562e-05,Mutated-Random
"['Glc', 'a1-3', 'Glc', 'a1-3', 'GlcOMe', '1-1', '1-1', '1-1', '1-1', '1-4', '1-1']",4.431968e-06,Mutated-Random
"['GalfOAc', '1-6', 'GlcA', 'b1-3', 'GalfOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.2996805e-06,Mutated-Random
"['Glc', '1-4', 'Glc', 'a1-3', 'GlcOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2.6305275e-05,Mutated-Random
"['RhaOS', 'a1-3', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-5', '1-1', '1-1']",7.828338e-05,Mutated-Random
"['Glc', 'b1-4', '2,5-Anhydro-Man-ol', 'a1-2', 'GalOP', 'a1-3', 'Gal', 'b1-4', 'Glc', 'b1-4', 'Glc']",3.620663e-05,Mutated-Random
"['RhaOS', 'a1-3', 'Man', '1-5', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00038064408,Mutated-Random
"['ManOMe', '2,5-Anhydro-Man-ol', 'Man', 'a1-2', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.3129235e-05,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1', '2,5-Anhydro-Man', '1-1', '1-1', '1-1']",0.00018789244,Mutated-Random
"['ManOMe', 'a1-2', '2,5-Anhydro-Man', 'a1-2', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2.1418815e-05,Mutated-Random
"['Glc', '1-2', 'Glc', 'a1-3', 'GlcOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00012362248,Mutated-Random
"['Galf', 'a1-2', 'Galf', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', '2,5-Anhydro-Man-ol', 'a1-2', 'Galf']",3.0505229e-05,Mutated-Random
"['1-2', 'b1-5', 'Galf', 'b1-6', 'GalfOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0004519129,Mutated-Random
"['Gal', 'b1-3', '1-3', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",9.148264e-05,Mutated-Random
"['ManOAc', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-1', '1-2', '1-1', '1-1', '1-1', '1-1']",2.7826847e-05,Mutated-Random
"['GlcNAc', 'b1-3', 'GlcNAc', '2,5-Anhydro-Man-ol', 'GalNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.7840628e-05,Mutated-Random
"['D-Araf', '2,5-Anhydro-Man-ol', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00035166307,Mutated-Random
"['Man', 'b1-4', 'Rha', 'a1-3', 'GalOAc', '1-3', 'Man', '1-1', '1-1', '1-1', '1-1']",8.378995e-06,Mutated-Random
"['1-4', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",3.4270375e-05,Mutated-Random
"['RhaOS', '1-4', 'Man', 'b1-4', 'RhaOS', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0047349837,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', '1dEry-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",6.4617925e-06,Mutated-Random
"['1-5', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",2.4454455e-05,Mutated-Random
"['Man', 'b1-4', 'Rha', 'a1-3', 'GalOAc', 'a1-6', '1-6', '1-1', '1-1', '1-1', '1-1']",8.966367e-06,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', '1-3', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00023174923,Mutated-Random
"['D-FucNAc', 'b1-4', 'QuiNAc', 'b1-3', '6dTalOAc', 'a1-3', '1-5', '1-1', '1-1', '1-1', '1-1']",9.220369e-06,Mutated-Random
"['1dEry-ol', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0009265956,Mutated-Random
"['D-Araf', 'b1-3', 'D-Araf', 'b1-5', 'D-Araf', '1-1', '1-1', '1-1', '1-1', '1-4', '1-1']",2.1607282e-05,Mutated-Random
"['Glc', 'b1-6', '1-6', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.00030990937,Mutated-Random
"['Man', 'a1-3', '1-5', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",9.418435e-05,Mutated-Random
"['ManOAc', 'a1-2', 'Man', '1-1', 'ManOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",7.544457e-05,Mutated-Random
"['GalfOAc', 'b1-4', 'GlcA', 'b1-3', 'GalfOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",5.7589437e-05,Mutated-Random
"['ManOAc', 'a1-2', 'Man', 'a1-4', 'ManOAc', '1-3', '1-1', '1-1', '1-1', '1-1', '1-1']",8.106985e-06,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', '1-2']",6.2391315e-05,Mutated-Random
"['Glc', 'b1-2', '1dAlt-ol', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1.6950078e-05,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', '1-4']",4.953098e-06,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', '1-2', 'Man']",7.318817e-06,Mutated-Random
"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', '1-4', 'GlcNAc']",0.0004989119,Mutated-Random
